     0.220826E+11    0.438441E+00
     0.219072E+11    0.438569E+00
     0.217317E+11    0.438697E+00
     0.215563E+11    0.438825E+00
     0.213809E+11    0.438953E+00
     0.212109E+11    0.439080E+00
     0.210529E+11    0.439206E+00
     0.208948E+11    0.439333E+00
     0.207368E+11    0.439459E+00
     0.205788E+11    0.439585E+00
     0.204184E+11    0.439714E+00
     0.202398E+11    0.439867E+00
     0.200612E+11    0.440020E+00
     0.198826E+11    0.440173E+00
     0.197040E+11    0.440325E+00
     0.195255E+11    0.440478E+00
     0.193538E+11    0.440633E+00
     0.191840E+11    0.440789E+00
     0.190143E+11    0.440944E+00
     0.188446E+11    0.441099E+00
     0.186749E+11    0.441255E+00
     0.185101E+11    0.441409E+00
     0.183571E+11    0.441559E+00
     0.182041E+11    0.441710E+00
     0.180511E+11    0.441860E+00
     0.178981E+11    0.442011E+00
     0.177451E+11    0.442161E+00
     0.175988E+11    0.442319E+00
     0.174559E+11    0.442482E+00
     0.173131E+11    0.442645E+00
     0.171703E+11    0.442807E+00
     0.170274E+11    0.442970E+00
     0.168846E+11    0.443132E+00
     0.167242E+11    0.443333E+00
     0.165613E+11    0.443538E+00
     0.163984E+11    0.443744E+00
     0.162355E+11    0.443949E+00
     0.160726E+11    0.444155E+00
     0.159096E+11    0.444361E+00
     0.157655E+11    0.444580E+00
     0.156227E+11    0.444801E+00
     0.154799E+11    0.445021E+00
     0.153372E+11    0.445242E+00
     0.151944E+11    0.445462E+00
     0.150517E+11    0.445683E+00
     0.149202E+11    0.445953E+00
     0.147912E+11    0.446234E+00
     0.146621E+11    0.446515E+00
     0.145331E+11    0.446796E+00
     0.144040E+11    0.447077E+00
     0.142750E+11    0.447358E+00
     0.141392E+11    0.447771E+00
     0.139980E+11    0.448288E+00
     0.138568E+11    0.448806E+00
     0.137156E+11    0.449324E+00
     0.135744E+11    0.449842E+00
     0.134332E+11    0.450360E+00
     0.132949E+11    0.450883E+00
     0.131782E+11    0.451443E+00
     0.130616E+11    0.452004E+00
     0.129449E+11    0.452565E+00
     0.128282E+11    0.453126E+00
     0.127115E+11    0.453687E+00
     0.125948E+11    0.454248E+00
     0.124902E+11    0.454738E+00
     0.123975E+11    0.455159E+00
     0.123048E+11    0.455580E+00
     0.122120E+11    0.456001E+00
     0.121193E+11    0.456423E+00
     0.120266E+11    0.456844E+00
     0.119339E+11    0.457265E+00
     0.118366E+11    0.457662E+00
     0.117374E+11    0.458049E+00
     0.116382E+11    0.458435E+00
     0.115390E+11    0.458823E+00
     0.114398E+11    0.459209E+00
     0.113406E+11    0.459596E+00
     0.112414E+11    0.459983E+00
     0.111484E+11    0.460376E+00
     0.110576E+11    0.460771E+00
     0.109669E+11    0.461166E+00
     0.108762E+11    0.461561E+00
     0.107855E+11    0.461956E+00
     0.106948E+11    0.462351E+00
     0.106040E+11    0.462747E+00
     0.105170E+11    0.463218E+00
     0.104330E+11    0.463748E+00
     0.103489E+11    0.464278E+00
     0.102648E+11    0.464809E+00
     0.101807E+11    0.465339E+00
     0.100966E+11    0.465869E+00
     0.100125E+11    0.466400E+00
     0.992792E+10    0.466907E+00
     0.984123E+10    0.467322E+00
     0.975454E+10    0.467738E+00
     0.966785E+10    0.468153E+00
     0.958116E+10    0.468568E+00
     0.949447E+10    0.468984E+00
     0.940778E+10    0.469399E+00
     0.932109E+10    0.469815E+00
     0.924432E+10    0.470160E+00
     0.917310E+10    0.470466E+00
     0.910188E+10    0.470772E+00
     0.903066E+10    0.471078E+00
     0.895944E+10    0.471384E+00
     0.888822E+10    0.471690E+00
     0.881700E+10    0.471996E+00
     0.874578E+10    0.472302E+00
     0.867829E+10    0.472539E+00
     0.861132E+10    0.472766E+00
     0.854436E+10    0.472992E+00
     0.847740E+10    0.473219E+00
     0.841044E+10    0.473446E+00
     0.834348E+10    0.473673E+00
     0.827652E+10    0.473899E+00
     0.820956E+10    0.474126E+00
     0.814112E+10    0.474330E+00
     0.807250E+10    0.474532E+00
